Group id,Class id,Water-Solid ratio,Chemical admixture 1-content,Chemical admixture 2-content,Chemical admixture 3-content,Carbonation reactor operation mode,Carbonation pressure control type,Carbonation pressure,Carbonation temperature control type,Carbonation temperature,Carbonation gas 1-CO2,Carbonation gas 2-H2O vapor,Carbonation gas 3-N2,Carbonation gas flow rate,Carbonation stirring speed ,Carbonation duration,Method-CO2 uptake,Chemical admixture 1_Classification 2,Chemical admixture 2_Classification 2,Chemical admixture 3_Classification 2,"Solid_Dv,50",Solid_Specific surface area,Solid_Na2O,Solid_MgO,Solid_Al2O3,Solid_SiO2,Solid_SO3,Solid_K2O,Solid_CaO,Solid_Fe2O3,Solid_Loss on ignition,Solid_Amorphous+others,Solid_Crystalline,Solid_Albite,Solid_Anhydrite,Solid_Augite,Solid_Bassanite,Solid_Brownmillerite,Solid_Brucite,Solid_Calcite,Solid_Corundum,Solid_Diopside,Solid_Glauberite,Solid_Gypsum,Solid_Hematite,Solid_Hydrotalcite,Solid_Lime,Solid_Maghemite,Solid_Magnesioferrite,Solid_Magnetite,Solid_Microcline,Solid_Mullite,Solid_Periclase,Solid_Polyhalite,Solid_Portlandite,Solid_Pyroaurite,Solid_Quartz,Solid_Spinel,Solid_Srebrodolskite,Solid_Thenardite,Experimental CO2 uptake-U2
slurry--10.0--ji2018-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--batch--nan--initial pressure--0.4--constant temperature--50.0--100.0--0.0--0.0--0.0--nan--nan--900.0--manometric analysis,,10,0,0,0,batch,initial pressure,0.4,constant temperature,50,100,0,0,0,900,0.625,manometric analysis,,,,8.4,30.29,0.2,29.3,3,5.8,12.8,0.2,32.4,14,6.402167163895557,23.200000000000003,76.8,0,0,2.2,10.7,0,4.8,23,0,0,0,3,0,0,0,0,0,0,0,0,3.2,0,0,25.6,1.3,0,3,0,0.028430527827835974
slurry--10.0--ji2018-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--batch--nan--initial pressure--0.4--constant temperature--50.0--100.0--0.0--0.0--0.0--nan--nan--900.0--manometric analysis,,10,0,0,0,batch,initial pressure,0.4,constant temperature,50,100,0,0,0,900,0.6875,manometric analysis,,,,8.4,30.29,0.2,29.3,3,5.8,12.8,0.2,32.4,14,6.402167163895557,23.200000000000003,76.8,0,0,2.2,10.7,0,4.8,23,0,0,0,3,0,0,0,0,0,0,0,0,3.2,0,0,25.6,1.3,0,3,0,0.025492988
slurry--10.0--ji2018-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--batch--nan--initial pressure--0.4--constant temperature--50.0--100.0--0.0--0.0--0.0--nan--nan--900.0--manometric analysis,,10,0,0,0,batch,initial pressure,0.4,constant temperature,50,100,0,0,0,900,0.75,manometric analysis,,,,8.4,30.29,0.2,29.3,3,5.8,12.8,0.2,32.4,14,6.402167163895557,23.200000000000003,76.8,0,0,2.2,10.7,0,4.8,23,0,0,0,3,0,0,0,0,0,0,0,0,3.2,0,0,25.6,1.3,0,3,0,0.027732156
slurry--10.0--ji2018-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--batch--nan--initial pressure--0.4--constant temperature--50.0--100.0--0.0--0.0--0.0--nan--nan--900.0--manometric analysis,,10,0,0,0,batch,initial pressure,0.4,constant temperature,50,100,0,0,0,900,0.8125,manometric analysis,,,,8.4,30.29,0.2,29.3,3,5.8,12.8,0.2,32.4,14,6.402167163895557,23.200000000000003,76.8,0,0,2.2,10.7,0,4.8,23,0,0,0,3,0,0,0,0,0,0,0,0,3.2,0,0,25.6,1.3,0,3,0,0.027786192416062703
slurry--10.0--ji2018-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--batch--nan--initial pressure--0.4--constant temperature--50.0--100.0--0.0--0.0--0.0--nan--nan--900.0--manometric analysis,,10,0,0,0,batch,initial pressure,0.4,constant temperature,50,100,0,0,0,900,0.875,manometric analysis,,,,8.4,30.29,0.2,29.3,3,5.8,12.8,0.2,32.4,14,6.402167163895557,23.200000000000003,76.8,0,0,2.2,10.7,0,4.8,23,0,0,0,3,0,0,0,0,0,0,0,0,3.2,0,0,25.6,1.3,0,3,0,0.029934753838389446
slurry--10.0--ji2018-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--batch--nan--initial pressure--0.4--constant temperature--50.0--100.0--0.0--0.0--0.0--nan--nan--900.0--manometric analysis,,10,0,0,0,batch,initial pressure,0.4,constant temperature,50,100,0,0,0,900,0.9375,manometric analysis,,,,8.4,30.29,0.2,29.3,3,5.8,12.8,0.2,32.4,14,6.402167163895557,23.200000000000003,76.8,0,0,2.2,10.7,0,4.8,23,0,0,0,3,0,0,0,0,0,0,0,0,3.2,0,0,25.6,1.3,0,3,0,0.031676509711065524
slurry--10.0--ji2018-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--batch--nan--initial pressure--0.4--constant temperature--50.0--100.0--0.0--0.0--0.0--nan--nan--900.0--manometric analysis,,10,0,0,0,batch,initial pressure,0.4,constant temperature,50,100,0,0,0,900,1,manometric analysis,,,,8.4,30.29,0.2,29.3,3,5.8,12.8,0.2,32.4,14,6.402167163895557,23.200000000000003,76.8,0,0,2.2,10.7,0,4.8,23,0,0,0,3,0,0,0,0,0,0,0,0,3.2,0,0,25.6,1.3,0,3,0,0.03027794
slurry--10.0--ji2018-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--batch--nan--initial pressure--0.4--constant temperature--50.0--100.0--0.0--0.0--0.0--nan--nan--900.0--manometric analysis,,10,0,0,0,batch,initial pressure,0.4,constant temperature,50,100,0,0,0,900,1.0625,manometric analysis,,,,8.4,30.29,0.2,29.3,3,5.8,12.8,0.2,32.4,14,6.402167163895557,23.200000000000003,76.8,0,0,2.2,10.7,0,4.8,23,0,0,0,3,0,0,0,0,0,0,0,0,3.2,0,0,25.6,1.3,0,3,0,0.031906486
slurry--10.0--ji2018-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--batch--nan--initial pressure--0.4--constant temperature--50.0--100.0--0.0--0.0--0.0--nan--nan--900.0--manometric analysis,,10,0,0,0,batch,initial pressure,0.4,constant temperature,50,100,0,0,0,900,1.125,manometric analysis,,,,8.4,30.29,0.2,29.3,3,5.8,12.8,0.2,32.4,14,6.402167163895557,23.200000000000003,76.8,0,0,2.2,10.7,0,4.8,23,0,0,0,3,0,0,0,0,0,0,0,0,3.2,0,0,25.6,1.3,0,3,0,0.032506531566749264
slurry--10.0--ji2018-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--batch--nan--initial pressure--0.4--constant temperature--50.0--100.0--0.0--0.0--0.0--nan--nan--900.0--manometric analysis,,10,0,0,0,batch,initial pressure,0.4,constant temperature,50,100,0,0,0,900,1.1875,manometric analysis,,,,8.4,30.29,0.2,29.3,3,5.8,12.8,0.2,32.4,14,6.402167163895557,23.200000000000003,76.8,0,0,2.2,10.7,0,4.8,23,0,0,0,3,0,0,0,0,0,0,0,0,3.2,0,0,25.6,1.3,0,3,0,0.035337901095618594
slurry--10.0--ji2018-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--batch--nan--initial pressure--0.4--constant temperature--50.0--100.0--0.0--0.0--0.0--nan--nan--900.0--manometric analysis,,10,0,0,0,batch,initial pressure,0.4,constant temperature,50,100,0,0,0,900,1.25,manometric analysis,,,,8.4,30.29,0.2,29.3,3,5.8,12.8,0.2,32.4,14,6.402167163895557,23.200000000000003,76.8,0,0,2.2,10.7,0,4.8,23,0,0,0,3,0,0,0,0,0,0,0,0,3.2,0,0,25.6,1.3,0,3,0,0.035826834
slurry--10.0--ji2018-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--batch--nan--initial pressure--0.4--constant temperature--50.0--100.0--0.0--0.0--0.0--nan--nan--900.0--manometric analysis,,10,0,0,0,batch,initial pressure,0.4,constant temperature,50,100,0,0,0,900,1.3125,manometric analysis,,,,8.4,30.29,0.2,29.3,3,5.8,12.8,0.2,32.4,14,6.402167163895557,23.200000000000003,76.8,0,0,2.2,10.7,0,4.8,23,0,0,0,3,0,0,0,0,0,0,0,0,3.2,0,0,25.6,1.3,0,3,0,0.03509529
slurry--10.0--ji2018-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--batch--nan--initial pressure--0.4--constant temperature--50.0--100.0--0.0--0.0--0.0--nan--nan--900.0--manometric analysis,,10,0,0,0,batch,initial pressure,0.4,constant temperature,50,100,0,0,0,900,1.375,manometric analysis,,,,8.4,30.29,0.2,29.3,3,5.8,12.8,0.2,32.4,14,6.402167163895557,23.200000000000003,76.8,0,0,2.2,10.7,0,4.8,23,0,0,0,3,0,0,0,0,0,0,0,0,3.2,0,0,25.6,1.3,0,3,0,0.037423433693481944
slurry--10.0--ji2018-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--batch--nan--initial pressure--0.4--constant temperature--50.0--100.0--0.0--0.0--0.0--nan--nan--900.0--manometric analysis,,10,0,0,0,batch,initial pressure,0.4,constant temperature,50,100,0,0,0,900,1.4375,manometric analysis,,,,8.4,30.29,0.2,29.3,3,5.8,12.8,0.2,32.4,14,6.402167163895557,23.200000000000003,76.8,0,0,2.2,10.7,0,4.8,23,0,0,0,3,0,0,0,0,0,0,0,0,3.2,0,0,25.6,1.3,0,3,0,0.036731106
slurry--10.0--ji2018-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--batch--nan--initial pressure--0.4--constant temperature--50.0--100.0--0.0--0.0--0.0--nan--nan--900.0--manometric analysis,,10,0,0,0,batch,initial pressure,0.4,constant temperature,50,100,0,0,0,900,1.5,manometric analysis,,,,8.4,30.29,0.2,29.3,3,5.8,12.8,0.2,32.4,14,6.402167163895557,23.200000000000003,76.8,0,0,2.2,10.7,0,4.8,23,0,0,0,3,0,0,0,0,0,0,0,0,3.2,0,0,25.6,1.3,0,3,0,0.037892254
slurry--10.0--ji2018-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--batch--nan--initial pressure--0.4--constant temperature--50.0--100.0--0.0--0.0--0.0--nan--nan--900.0--manometric analysis,,10,0,0,0,batch,initial pressure,0.4,constant temperature,50,100,0,0,0,900,1.5625,manometric analysis,,,,8.4,30.29,0.2,29.3,3,5.8,12.8,0.2,32.4,14,6.402167163895557,23.200000000000003,76.8,0,0,2.2,10.7,0,4.8,23,0,0,0,3,0,0,0,0,0,0,0,0,3.2,0,0,25.6,1.3,0,3,0,0.042315987307186616
slurry--10.0--ji2018-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--batch--nan--initial pressure--0.4--constant temperature--50.0--100.0--0.0--0.0--0.0--nan--nan--900.0--manometric analysis,,10,0,0,0,batch,initial pressure,0.4,constant temperature,50,100,0,0,0,900,1.625,manometric analysis,,,,8.4,30.29,0.2,29.3,3,5.8,12.8,0.2,32.4,14,6.402167163895557,23.200000000000003,76.8,0,0,2.2,10.7,0,4.8,23,0,0,0,3,0,0,0,0,0,0,0,0,3.2,0,0,25.6,1.3,0,3,0,0.042327013
slurry--10.0--ji2018-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--batch--nan--initial pressure--0.4--constant temperature--50.0--100.0--0.0--0.0--0.0--nan--nan--900.0--manometric analysis,,10,0,0,0,batch,initial pressure,0.4,constant temperature,50,100,0,0,0,900,1.6875,manometric analysis,,,,8.4,30.29,0.2,29.3,3,5.8,12.8,0.2,32.4,14,6.402167163895557,23.200000000000003,76.8,0,0,2.2,10.7,0,4.8,23,0,0,0,3,0,0,0,0,0,0,0,0,3.2,0,0,25.6,1.3,0,3,0,0.037656896113745286
slurry--10.0--ji2018-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--batch--nan--initial pressure--0.4--constant temperature--50.0--100.0--0.0--0.0--0.0--nan--nan--900.0--manometric analysis,,10,0,0,0,batch,initial pressure,0.4,constant temperature,50,100,0,0,0,900,1.75,manometric analysis,,,,8.4,30.29,0.2,29.3,3,5.8,12.8,0.2,32.4,14,6.402167163895557,23.200000000000003,76.8,0,0,2.2,10.7,0,4.8,23,0,0,0,3,0,0,0,0,0,0,0,0,3.2,0,0,25.6,1.3,0,3,0,0.042561501101433655
slurry--10.0--ji2018-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--batch--nan--initial pressure--0.4--constant temperature--50.0--100.0--0.0--0.0--0.0--nan--nan--900.0--manometric analysis,,10,0,0,0,batch,initial pressure,0.4,constant temperature,50,100,0,0,0,900,1.8125,manometric analysis,,,,8.4,30.29,0.2,29.3,3,5.8,12.8,0.2,32.4,14,6.402167163895557,23.200000000000003,76.8,0,0,2.2,10.7,0,4.8,23,0,0,0,3,0,0,0,0,0,0,0,0,3.2,0,0,25.6,1.3,0,3,0,0.043127275
slurry--10.0--ji2018-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--batch--nan--initial pressure--0.4--constant temperature--50.0--100.0--0.0--0.0--0.0--nan--nan--900.0--manometric analysis,,10,0,0,0,batch,initial pressure,0.4,constant temperature,50,100,0,0,0,900,1.875,manometric analysis,,,,8.4,30.29,0.2,29.3,3,5.8,12.8,0.2,32.4,14,6.402167163895557,23.200000000000003,76.8,0,0,2.2,10.7,0,4.8,23,0,0,0,3,0,0,0,0,0,0,0,0,3.2,0,0,25.6,1.3,0,3,0,0.039601560693865175
slurry--10.0--ji2018-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--batch--nan--initial pressure--0.4--constant temperature--50.0--100.0--0.0--0.0--0.0--nan--nan--900.0--manometric analysis,,10,0,0,0,batch,initial pressure,0.4,constant temperature,50,100,0,0,0,900,1.9375,manometric analysis,,,,8.4,30.29,0.2,29.3,3,5.8,12.8,0.2,32.4,14,6.402167163895557,23.200000000000003,76.8,0,0,2.2,10.7,0,4.8,23,0,0,0,3,0,0,0,0,0,0,0,0,3.2,0,0,25.6,1.3,0,3,0,0.044313136450576995
slurry--10.0--ji2018-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--batch--nan--initial pressure--0.4--constant temperature--50.0--100.0--0.0--0.0--0.0--nan--nan--900.0--manometric analysis,,10,0,0,0,batch,initial pressure,0.4,constant temperature,50,100,0,0,0,900,2,manometric analysis,,,,8.4,30.29,0.2,29.3,3,5.8,12.8,0.2,32.4,14,6.402167163895557,23.200000000000003,76.8,0,0,2.2,10.7,0,4.8,23,0,0,0,3,0,0,0,0,0,0,0,0,3.2,0,0,25.6,1.3,0,3,0,0.046431861
slurry--10.0--ji2018-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--batch--nan--initial pressure--0.4--constant temperature--50.0--100.0--0.0--0.0--0.0--nan--nan--900.0--manometric analysis,,10,0,0,0,batch,initial pressure,0.4,constant temperature,50,100,0,0,0,900,2.125,manometric analysis,,,,8.4,30.29,0.2,29.3,3,5.8,12.8,0.2,32.4,14,6.402167163895557,23.200000000000003,76.8,0,0,2.2,10.7,0,4.8,23,0,0,0,3,0,0,0,0,0,0,0,0,3.2,0,0,25.6,1.3,0,3,0,0.041698878
slurry--10.0--ji2018-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--batch--nan--initial pressure--0.4--constant temperature--50.0--100.0--0.0--0.0--0.0--nan--nan--900.0--manometric analysis,,10,0,0,0,batch,initial pressure,0.4,constant temperature,50,100,0,0,0,900,2.25,manometric analysis,,,,8.4,30.29,0.2,29.3,3,5.8,12.8,0.2,32.4,14,6.402167163895557,23.200000000000003,76.8,0,0,2.2,10.7,0,4.8,23,0,0,0,3,0,0,0,0,0,0,0,0,3.2,0,0,25.6,1.3,0,3,0,0.043130122436275946
slurry--10.0--ji2018-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--batch--nan--initial pressure--0.4--constant temperature--50.0--100.0--0.0--0.0--0.0--nan--nan--900.0--manometric analysis,,10,0,0,0,batch,initial pressure,0.4,constant temperature,50,100,0,0,0,900,2.375,manometric analysis,,,,8.4,30.29,0.2,29.3,3,5.8,12.8,0.2,32.4,14,6.402167163895557,23.200000000000003,76.8,0,0,2.2,10.7,0,4.8,23,0,0,0,3,0,0,0,0,0,0,0,0,3.2,0,0,25.6,1.3,0,3,0,0.048546233808037936
slurry--10.0--ji2018-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--batch--nan--initial pressure--0.4--constant temperature--50.0--100.0--0.0--0.0--0.0--nan--nan--900.0--manometric analysis,,10,0,0,0,batch,initial pressure,0.4,constant temperature,50,100,0,0,0,900,2.5,manometric analysis,,,,8.4,30.29,0.2,29.3,3,5.8,12.8,0.2,32.4,14,6.402167163895557,23.200000000000003,76.8,0,0,2.2,10.7,0,4.8,23,0,0,0,3,0,0,0,0,0,0,0,0,3.2,0,0,25.6,1.3,0,3,0,0.047796822
slurry--10.0--ji2018-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--batch--nan--initial pressure--0.4--constant temperature--50.0--100.0--0.0--0.0--0.0--nan--nan--900.0--manometric analysis,,10,0,0,0,batch,initial pressure,0.4,constant temperature,50,100,0,0,0,900,2.625,manometric analysis,,,,8.4,30.29,0.2,29.3,3,5.8,12.8,0.2,32.4,14,6.402167163895557,23.200000000000003,76.8,0,0,2.2,10.7,0,4.8,23,0,0,0,3,0,0,0,0,0,0,0,0,3.2,0,0,25.6,1.3,0,3,0,0.049415359660234866
slurry--10.0--ji2018-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--batch--nan--initial pressure--0.4--constant temperature--50.0--100.0--0.0--0.0--0.0--nan--nan--900.0--manometric analysis,,10,0,0,0,batch,initial pressure,0.4,constant temperature,50,100,0,0,0,900,2.75,manometric analysis,,,,8.4,30.29,0.2,29.3,3,5.8,12.8,0.2,32.4,14,6.402167163895557,23.200000000000003,76.8,0,0,2.2,10.7,0,4.8,23,0,0,0,3,0,0,0,0,0,0,0,0,3.2,0,0,25.6,1.3,0,3,0,0.049830175
slurry--10.0--ji2018-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--batch--nan--initial pressure--0.4--constant temperature--50.0--100.0--0.0--0.0--0.0--nan--nan--900.0--manometric analysis,,10,0,0,0,batch,initial pressure,0.4,constant temperature,50,100,0,0,0,900,2.875,manometric analysis,,,,8.4,30.29,0.2,29.3,3,5.8,12.8,0.2,32.4,14,6.402167163895557,23.200000000000003,76.8,0,0,2.2,10.7,0,4.8,23,0,0,0,3,0,0,0,0,0,0,0,0,3.2,0,0,25.6,1.3,0,3,0,0.050852266
slurry--10.0--ji2018-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--batch--nan--initial pressure--0.4--constant temperature--50.0--100.0--0.0--0.0--0.0--nan--nan--900.0--manometric analysis,,10,0,0,0,batch,initial pressure,0.4,constant temperature,50,100,0,0,0,900,3,manometric analysis,,,,8.4,30.29,0.2,29.3,3,5.8,12.8,0.2,32.4,14,6.402167163895557,23.200000000000003,76.8,0,0,2.2,10.7,0,4.8,23,0,0,0,3,0,0,0,0,0,0,0,0,3.2,0,0,25.6,1.3,0,3,0,0.047372265
slurry--10.0--ji2018-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--batch--nan--initial pressure--0.4--constant temperature--50.0--100.0--0.0--0.0--0.0--nan--nan--900.0--manometric analysis,,10,0,0,0,batch,initial pressure,0.4,constant temperature,50,100,0,0,0,900,3.125,manometric analysis,,,,8.4,30.29,0.2,29.3,3,5.8,12.8,0.2,32.4,14,6.402167163895557,23.200000000000003,76.8,0,0,2.2,10.7,0,4.8,23,0,0,0,3,0,0,0,0,0,0,0,0,3.2,0,0,25.6,1.3,0,3,0,0.054276412136047295
slurry--10.0--ji2018-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--batch--nan--initial pressure--0.4--constant temperature--50.0--100.0--0.0--0.0--0.0--nan--nan--900.0--manometric analysis,,10,0,0,0,batch,initial pressure,0.4,constant temperature,50,100,0,0,0,900,3.25,manometric analysis,,,,8.4,30.29,0.2,29.3,3,5.8,12.8,0.2,32.4,14,6.402167163895557,23.200000000000003,76.8,0,0,2.2,10.7,0,4.8,23,0,0,0,3,0,0,0,0,0,0,0,0,3.2,0,0,25.6,1.3,0,3,0,0.055458007
slurry--10.0--ji2018-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--batch--nan--initial pressure--0.4--constant temperature--50.0--100.0--0.0--0.0--0.0--nan--nan--900.0--manometric analysis,,10,0,0,0,batch,initial pressure,0.4,constant temperature,50,100,0,0,0,900,3.375,manometric analysis,,,,8.4,30.29,0.2,29.3,3,5.8,12.8,0.2,32.4,14,6.402167163895557,23.200000000000003,76.8,0,0,2.2,10.7,0,4.8,23,0,0,0,3,0,0,0,0,0,0,0,0,3.2,0,0,25.6,1.3,0,3,0,0.05258371
slurry--10.0--ji2018-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--batch--nan--initial pressure--0.4--constant temperature--50.0--100.0--0.0--0.0--0.0--nan--nan--900.0--manometric analysis,,10,0,0,0,batch,initial pressure,0.4,constant temperature,50,100,0,0,0,900,3.5,manometric analysis,,,,8.4,30.29,0.2,29.3,3,5.8,12.8,0.2,32.4,14,6.402167163895557,23.200000000000003,76.8,0,0,2.2,10.7,0,4.8,23,0,0,0,3,0,0,0,0,0,0,0,0,3.2,0,0,25.6,1.3,0,3,0,0.053858730253406505
slurry--10.0--ji2018-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--batch--nan--initial pressure--0.4--constant temperature--50.0--100.0--0.0--0.0--0.0--nan--nan--900.0--manometric analysis,,10,0,0,0,batch,initial pressure,0.4,constant temperature,50,100,0,0,0,900,3.625,manometric analysis,,,,8.4,30.29,0.2,29.3,3,5.8,12.8,0.2,32.4,14,6.402167163895557,23.200000000000003,76.8,0,0,2.2,10.7,0,4.8,23,0,0,0,3,0,0,0,0,0,0,0,0,3.2,0,0,25.6,1.3,0,3,0,0.050550987
slurry--10.0--ji2018-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--batch--nan--initial pressure--0.4--constant temperature--50.0--100.0--0.0--0.0--0.0--nan--nan--900.0--manometric analysis,,10,0,0,0,batch,initial pressure,0.4,constant temperature,50,100,0,0,0,900,3.75,manometric analysis,,,,8.4,30.29,0.2,29.3,3,5.8,12.8,0.2,32.4,14,6.402167163895557,23.200000000000003,76.8,0,0,2.2,10.7,0,4.8,23,0,0,0,3,0,0,0,0,0,0,0,0,3.2,0,0,25.6,1.3,0,3,0,0.056918660015066035
slurry--10.0--ji2018-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--batch--nan--initial pressure--0.4--constant temperature--50.0--100.0--0.0--0.0--0.0--nan--nan--900.0--manometric analysis,,10,0,0,0,batch,initial pressure,0.4,constant temperature,50,100,0,0,0,900,3.875,manometric analysis,,,,8.4,30.29,0.2,29.3,3,5.8,12.8,0.2,32.4,14,6.402167163895557,23.200000000000003,76.8,0,0,2.2,10.7,0,4.8,23,0,0,0,3,0,0,0,0,0,0,0,0,3.2,0,0,25.6,1.3,0,3,0,0.057835298107878984
slurry--10.0--ji2018-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--batch--nan--initial pressure--0.4--constant temperature--50.0--100.0--0.0--0.0--0.0--nan--nan--900.0--manometric analysis,,10,0,0,0,batch,initial pressure,0.4,constant temperature,50,100,0,0,0,900,4,manometric analysis,,,,8.4,30.29,0.2,29.3,3,5.8,12.8,0.2,32.4,14,6.402167163895557,23.200000000000003,76.8,0,0,2.2,10.7,0,4.8,23,0,0,0,3,0,0,0,0,0,0,0,0,3.2,0,0,25.6,1.3,0,3,0,0.056771125810108826
slurry--10.0--ji2018-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--batch--nan--initial pressure--0.4--constant temperature--50.0--100.0--0.0--0.0--0.0--nan--nan--900.0--manometric analysis,,10,0,0,0,batch,initial pressure,0.4,constant temperature,50,100,0,0,0,900,4.25,manometric analysis,,,,8.4,30.29,0.2,29.3,3,5.8,12.8,0.2,32.4,14,6.402167163895557,23.200000000000003,76.8,0,0,2.2,10.7,0,4.8,23,0,0,0,3,0,0,0,0,0,0,0,0,3.2,0,0,25.6,1.3,0,3,0,0.061631442558431296
slurry--10.0--ji2018-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--batch--nan--initial pressure--0.4--constant temperature--50.0--100.0--0.0--0.0--0.0--nan--nan--900.0--manometric analysis,,10,0,0,0,batch,initial pressure,0.4,constant temperature,50,100,0,0,0,900,4.5,manometric analysis,,,,8.4,30.29,0.2,29.3,3,5.8,12.8,0.2,32.4,14,6.402167163895557,23.200000000000003,76.8,0,0,2.2,10.7,0,4.8,23,0,0,0,3,0,0,0,0,0,0,0,0,3.2,0,0,25.6,1.3,0,3,0,0.05870807
slurry--10.0--ji2018-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--batch--nan--initial pressure--0.4--constant temperature--50.0--100.0--0.0--0.0--0.0--nan--nan--900.0--manometric analysis,,10,0,0,0,batch,initial pressure,0.4,constant temperature,50,100,0,0,0,900,4.75,manometric analysis,,,,8.4,30.29,0.2,29.3,3,5.8,12.8,0.2,32.4,14,6.402167163895557,23.200000000000003,76.8,0,0,2.2,10.7,0,4.8,23,0,0,0,3,0,0,0,0,0,0,0,0,3.2,0,0,25.6,1.3,0,3,0,0.062737835
slurry--10.0--ji2018-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--batch--nan--initial pressure--0.4--constant temperature--50.0--100.0--0.0--0.0--0.0--nan--nan--900.0--manometric analysis,,10,0,0,0,batch,initial pressure,0.4,constant temperature,50,100,0,0,0,900,5,manometric analysis,,,,8.4,30.29,0.2,29.3,3,5.8,12.8,0.2,32.4,14,6.402167163895557,23.200000000000003,76.8,0,0,2.2,10.7,0,4.8,23,0,0,0,3,0,0,0,0,0,0,0,0,3.2,0,0,25.6,1.3,0,3,0,0.059109203490923454
slurry--10.0--ji2018-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--batch--nan--initial pressure--0.4--constant temperature--50.0--100.0--0.0--0.0--0.0--nan--nan--900.0--manometric analysis,,10,0,0,0,batch,initial pressure,0.4,constant temperature,50,100,0,0,0,900,5.25,manometric analysis,,,,8.4,30.29,0.2,29.3,3,5.8,12.8,0.2,32.4,14,6.402167163895557,23.200000000000003,76.8,0,0,2.2,10.7,0,4.8,23,0,0,0,3,0,0,0,0,0,0,0,0,3.2,0,0,25.6,1.3,0,3,0,0.063441755
